1.000000e-02 2.258412e+04 2.253726e+04 2.258412e+04 2.254270e+04  
1.078190e-02 2.323971e+04 2.318364e+04 2.323972e+04 2.319073e+04  
1.162493e-02 2.382844e+04 2.376229e+04 2.382842e+04 2.377075e+04  
1.253387e-02 2.433597e+04 2.425861e+04 2.433597e+04 2.426844e+04  
1.351389e-02 2.474987e+04 2.465921e+04 2.474987e+04 2.467125e+04  
1.457054e-02 2.505206e+04 2.494611e+04 2.505208e+04 2.496113e+04  
1.570980e-02 2.522504e+04 2.510445e+04 2.522505e+04 2.512060e+04  
1.693814e-02 2.530907e+04 2.517022e+04 2.530906e+04 2.518976e+04  
1.826252e-02 2.524673e+04 2.508885e+04 2.524673e+04 2.511160e+04  
1.969046e-02 2.497869e+04 2.480112e+04 2.497868e+04 2.482747e+04  
2.123005e-02 2.455398e+04 2.435628e+04 2.455397e+04 2.438649e+04  
2.289002e-02 2.392233e+04 2.370291e+04 2.392231e+04 2.373946e+04  
2.467978e-02 2.311943e+04 2.288456e+04 2.311943e+04 2.292262e+04  
2.660948e-02 2.220757e+04 2.194794e+04 2.220758e+04 2.199833e+04  
2.869006e-02 2.118058e+04 2.090702e+04 2.118057e+04 2.096140e+04  
3.093332e-02 2.003434e+04 1.975803e+04 2.003433e+04 1.980904e+04  
3.335198e-02 1.880540e+04 1.852360e+04 1.880540e+04 1.857851e+04  
3.595976e-02 1.755624e+04 1.727313e+04 1.755624e+04 1.733203e+04  
3.877143e-02 1.634695e+04 1.606616e+04 1.634694e+04 1.612876e+04  
4.180295e-02 1.521497e+04 1.493863e+04 1.521498e+04 1.500507e+04  
4.507150e-02 1.418935e+04 1.390921e+04 1.418935e+04 1.398842e+04  
4.859562e-02 1.330625e+04 1.303572e+04 1.330625e+04 1.311199e+04  
5.239529e-02 1.258073e+04 1.232757e+04 1.258074e+04 1.238778e+04  
5.649205e-02 1.196624e+04 1.168168e+04 1.196624e+04 1.177040e+04  
6.090914e-02 1.142024e+04 1.112136e+04 1.142023e+04 1.121752e+04  
6.567159e-02 1.086438e+04 1.054862e+04 1.086438e+04 1.065789e+04  
7.080642e-02 1.021465e+04 9.904256e+03 1.021466e+04 1.001920e+04  
7.634274e-02 9.439276e+03 9.156974e+03 9.439278e+03 9.281116e+03  
8.231194e-02 8.505598e+03 8.293496e+03 8.505595e+03 8.425706e+03  
8.874787e-02 7.492272e+03 7.390028e+03 7.492271e+03 7.529425e+03  
9.568703e-02 6.537605e+03 6.561078e+03 6.537610e+03 6.707455e+03  
1.031687e-01 5.776288e+03 5.901980e+03 5.776280e+03 6.056286e+03  
1.112355e-01 5.272964e+03 5.438686e+03 5.272964e+03 5.602233e+03  
1.199329e-01 4.952385e+03 5.097936e+03 4.952437e+03 5.270366e+03  
1.293104e-01 4.642493e+03 4.765736e+03 4.642491e+03 4.945570e+03  
1.394211e-01 4.191504e+03 4.375114e+03 4.191508e+03 4.564544e+03  
1.503224e-01 3.612102e+03 3.964638e+03 3.612104e+03 4.166954e+03  
1.620760e-01 3.080157e+03 3.615842e+03 3.080162e+03 3.830879e+03  
1.747487e-01 2.748565e+03 3.339719e+03 2.748570e+03 3.561586e+03  
1.884122e-01 2.547420e+03 3.084985e+03 2.547407e+03 3.306366e+03  
2.031440e-01 2.289231e+03 2.854246e+03 2.289237e+03 3.078702e+03  
2.190278e-01 1.949190e+03 2.685580e+03 1.949199e+03 2.928086e+03  
2.361534e-01 1.688396e+03 2.524812e+03 1.688397e+03 2.777151e+03  
2.546182e-01 1.529124e+03 2.311053e+03 1.529123e+03 2.563116e+03  
2.745266e-01 1.339985e+03 2.180515e+03 1.339981e+03 2.426474e+03  
2.959917e-01 1.145481e+03 2.094307e+03 1.145474e+03 2.354271e+03  
3.191352e-01 1.014373e+03 1.940101e+03 1.014376e+03 2.192799e+03  
3.440882e-01 8.814691e+02 1.829205e+03 8.814534e+02 2.091297e+03  
3.709923e-01 7.601487e+02 1.755110e+03 7.601337e+02 2.011287e+03  
4.000000e-01 6.635530e+02 1.545508e+03 6.635767e+02 1.889841e+03  
