1.000000e-02 1.447284e+04 1.337711e+04 1.453047e+03 -1.837668e+01 -2.449818e+01 -5.890587e+00  
1.078190e-02 1.489306e+04 1.376511e+04 1.494039e+03 -2.199597e+01 -2.933633e+01 -7.055561e+00  
1.162493e-02 1.527048e+04 1.411347e+04 1.530495e+03 -2.623583e+01 -3.500924e+01 -8.422177e+00  
1.253387e-02 1.559596e+04 1.441377e+04 1.561474e+03 -3.117301e+01 -4.162219e+01 -1.001613e+01  
1.351389e-02 1.586137e+04 1.465841e+04 1.586131e+03 -3.688787e+01 -4.928622e+01 -1.186459e+01  
1.457054e-02 1.605524e+04 1.483682e+04 1.603309e+03 -4.345008e+01 -5.809922e+01 -1.399173e+01  
1.570980e-02 1.616643e+04 1.493867e+04 1.611869e+03 -5.091880e+01 -6.814636e+01 -1.641883e+01  
1.693814e-02 1.622053e+04 1.498768e+04 1.614366e+03 -5.946908e+01 -7.966963e+01 -1.920514e+01  
1.826252e-02 1.618095e+04 1.494977e+04 1.607123e+03 -6.906633e+01 -9.263238e+01 -2.234304e+01  
1.969046e-02 1.600969e+04 1.479018e+04 1.586443e+03 -7.957225e+01 -1.068603e+02 -2.579189e+01  
2.123005e-02 1.573786e+04 1.453721e+04 1.555468e+03 -9.110394e+01 -1.225233e+02 -2.959433e+01  
2.289002e-02 1.533351e+04 1.416183e+04 1.511135e+03 -1.034049e+02 -1.392911e+02 -3.367242e+01  
2.467978e-02 1.481961e+04 1.368507e+04 1.455843e+03 -1.164512e+02 -1.571467e+02 -3.802400e+01  
2.660948e-02 1.423581e+04 1.314357e+04 1.393606e+03 -1.303791e+02 -1.762916e+02 -4.270004e+01  
2.869006e-02 1.357824e+04 1.253385e+04 1.324179e+03 -1.449775e+02 -1.964590e+02 -4.763835e+01  
3.093332e-02 1.284468e+04 1.185372e+04 1.247500e+03 -1.599231e+02 -2.172288e+02 -5.273943e+01  
3.335198e-02 1.205824e+04 1.112533e+04 1.166153e+03 -1.751092e+02 -2.384720e+02 -5.797404e+01  
3.595976e-02 1.125903e+04 1.038511e+04 1.084158e+03 -1.907487e+02 -2.604941e+02 -6.341855e+01  
3.877143e-02 1.048526e+04 9.668213e+03 1.005043e+03 -2.072897e+02 -2.839249e+02 -6.922874e+01  
4.180295e-02 9.760398e+03 8.996252e+03 9.309768e+02 -2.252263e+02 -3.094646e+02 -7.557839e+01  
4.507150e-02 9.102439e+03 8.384012e+03 8.632791e+02 -2.452448e+02 -3.380850e+02 -8.270881e+01  
4.859562e-02 8.533237e+03 7.851588e+03 8.035123e+02 -2.685635e+02 -3.715067e+02 -9.104628e+01  
5.239529e-02 8.058934e+03 7.404312e+03 7.515540e+02 -2.965480e+02 -4.116765e+02 -1.010755e+02  
5.649205e-02 7.654721e+03 7.013786e+03 7.043008e+02 -3.294314e+02 -4.589903e+02 -1.129033e+02  
6.090914e-02 7.287613e+03 6.653927e+03 6.592085e+02 -3.671934e+02 -5.134925e+02 -1.265501e+02  
6.567159e-02 6.911074e+03 6.283776e+03 6.131363e+02 -4.079471e+02 -5.726031e+02 -1.413879e+02  
7.080642e-02 6.478846e+03 5.864390e+03 5.644538e+02 -4.478548e+02 -6.309488e+02 -1.560923e+02  
7.634274e-02 5.974479e+03 5.388546e+03 5.149239e+02 -4.831611e+02 -6.831912e+02 -1.693368e+02  
8.231194e-02 5.387192e+03 4.855062e+03 4.679862e+02 -5.081337e+02 -7.210986e+02 -1.790654e+02  
8.874787e-02 4.733531e+03 4.313750e+03 4.290259e+02 -5.222454e+02 -7.437392e+02 -1.850235e+02  
9.568703e-02 4.198250e+03 3.827492e+03 4.001980e+02 -5.315372e+02 -7.595680e+02 -1.892954e+02  
1.031687e-01 3.741665e+03 3.437075e+03 3.774095e+02 -5.475765e+02 -7.850758e+02 -1.959860e+02  
1.112355e-01 3.418572e+03 3.137982e+03 3.516069e+02 -5.825974e+02 -8.379391e+02 -2.095255e+02  
1.199329e-01 3.179224e+03 2.882372e+03 3.176162e+02 -6.374824e+02 -9.196606e+02 -2.303197e+02  
1.293104e-01 2.944281e+03 2.628060e+03 2.834466e+02 -6.959460e+02 -1.006900e+03 -2.525433e+02  
1.394211e-01 2.666557e+03 2.382459e+03 2.690115e+02 -7.314973e+02 -1.061227e+03 -2.665445e+02  
1.503224e-01 2.372087e+03 2.188404e+03 2.855218e+02 -7.335797e+02 -1.067002e+03 -2.683530e+02  
1.620760e-01 2.119995e+03 2.046335e+03 3.112668e+02 -7.277921e+02 -1.061164e+03 -2.672207e+02  
1.747487e-01 1.925193e+03 1.884861e+03 3.069421e+02 -7.552532e+02 -1.103721e+03 -2.782654e+02  
1.884122e-01 1.734056e+03 1.677568e+03 2.732662e+02 -8.139282e+02 -1.192020e+03 -3.008601e+02  
2.031440e-01 1.587707e+03 1.530526e+03 2.645030e+02 -8.502387e+02 -1.247691e+03 -3.152372e+02  
2.190278e-01 1.462793e+03 1.511395e+03 3.030996e+02 -8.414114e+02 -1.237053e+03 -3.128524e+02  
2.361534e-01 1.305385e+03 1.462629e+03 3.225820e+02 -8.469182e+02 -1.247331e+03 -3.157373e+02  
2.546182e-01 1.213295e+03 1.304400e+03 2.969835e+02 -8.911978e+02 -1.314680e+03 -3.330650e+02  
2.745266e-01 1.117653e+03 1.243865e+03 3.031313e+02 -9.073606e+02 -1.340562e+03 -3.398895e+02  
2.959917e-01 1.058380e+03 1.256964e+03 3.325682e+02 -9.011691e+02 -1.333293e+03 -3.382932e+02  
