3.877143e-02 2.222321e+04 1.293862e+04 8.257358e+02 -3.889428e+02 -3.343152e+02 -6.385624e+01  
4.180295e-02 2.063037e+04 1.195490e+04 7.529632e+02 -4.212907e+02 -3.628611e+02 -6.938540e+01  
4.507150e-02 1.918690e+04 1.105933e+04 6.866988e+02 -4.572931e+02 -3.947765e+02 -7.558206e+01  
4.859562e-02 1.793627e+04 1.027568e+04 6.272360e+02 -4.992008e+02 -4.320655e+02 -8.283638e+01  
5.239529e-02 1.689091e+04 9.604661e+03 5.732361e+02 -5.495197e+02 -4.769823e+02 -9.158961e+01  
5.649205e-02 1.598610e+04 9.006428e+03 5.219228e+02 -6.086498e+02 -5.299862e+02 -1.019419e+02  
6.090914e-02 1.516615e+04 8.447931e+03 4.713734e+02 -6.765441e+02 -5.911676e+02 -1.139246e+02  
6.567159e-02 1.433051e+04 7.883123e+03 4.209927e+02 -7.497524e+02 -6.576430e+02 -1.269963e+02  
7.080642e-02 1.340125e+04 7.281054e+03 3.738503e+02 -8.213160e+02 -7.234050e+02 -1.400076e+02  
7.634274e-02 1.235218e+04 6.645379e+03 3.347392e+02 -8.844640e+02 -7.825031e+02 -1.518092e+02  
8.231194e-02 1.117781e+04 6.004329e+03 3.123224e+02 -9.289231e+02 -8.257513e+02 -1.606096e+02  
8.874787e-02 9.984487e+03 5.420294e+03 3.106945e+02 -9.538829e+02 -8.522072e+02 -1.662032e+02  
9.568703e-02 8.912872e+03 4.940960e+03 3.239174e+02 -9.704476e+02 -8.715739e+02 -1.704606e+02  
1.031687e-01 8.059331e+03 4.557613e+03 3.350190e+02 -9.998422e+02 -9.028795e+02 -1.771002e+02  
1.112355e-01 7.423631e+03 4.202036e+03 3.228500e+02 -1.064420e+03 -9.665804e+02 -1.901639e+02  
1.199329e-01 6.902198e+03 3.810824e+03 2.831263e+02 -1.165949e+03 -1.064799e+03 -2.101244e+02  
1.293104e-01 6.388467e+03 3.417736e+03 2.427188e+02 -1.274799e+03 -1.170859e+03 -2.317593e+02  
1.394211e-01 5.873815e+03 3.171171e+03 2.492770e+02 -1.342421e+03 -1.239970e+03 -2.461834e+02  
1.503224e-01 5.439903e+03 3.172229e+03 3.225928e+02 -1.349266e+03 -1.253264e+03 -2.495649e+02  
1.620760e-01 5.108630e+03 3.269764e+03 4.101947e+02 -1.341849e+03 -1.253169e+03 -2.502709e+02  
1.747487e-01 4.762675e+03 3.140227e+03 4.274104e+02 -1.396345e+03 -1.310928e+03 -2.625395e+02  
1.884122e-01 4.339717e+03 2.771281e+03 3.806470e+02 -1.509031e+03 -1.423864e+03 -2.859217e+02  
2.031440e-01 4.030173e+03 2.617772e+03 3.859161e+02 -1.581007e+03 -1.498912e+03 -3.017572e+02  
2.190278e-01 3.960604e+03 2.884582e+03 4.878963e+02 -1.569215e+03 -1.494440e+03 -3.015773e+02  
2.361534e-01 3.835470e+03 2.996962e+03 5.481547e+02 -1.584236e+03 -1.515108e+03 -3.064326e+02  
2.546182e-01 3.499934e+03 2.716119e+03 5.143762e+02 -1.671947e+03 -1.605263e+03 -3.253420e+02  
2.745266e-01 3.356952e+03 2.733320e+03 5.458964e+02 -1.707085e+03 -1.644944e+03 -3.340254e+02  
2.959917e-01 3.359811e+03 2.956882e+03 6.216061e+02 -1.699960e+03 -1.643544e+03 -3.343313e+02  
3.191352e-01 3.133214e+03 2.804833e+03 6.100477e+02 -1.753353e+03 -1.700345e+03 -3.464457e+02  
3.440882e-01 3.036059e+03 2.834771e+03 6.345681e+02 -1.774337e+03 -1.725495e+03 -3.520894e+02  
3.709923e-01 4.512467e+03 2.905956e+03 6.674189e+02 -1.781583e+03 -1.736938e+03 -3.549005e+02  
4.000000e-01 2.821782e+03 2.816554e+03 6.621911e+02 -1.810602e+03 -1.769298e+03 -3.619535e+02  
